RCLNT;RLDNR;RBUKRS;GJAHR;BELNR;DOCLN;RYEAR;DOCNR_LD;RRCTY;RMVCT;VORGN;VRGNG;BTTYPE;CBTTYPE;CLOSINGSTEP;AWTYP;AWSYS;AWORG;AWREF;AWITEM;AWITGRP;SUBTA;XREVERSING;XREVERSED;XTRUEREV;AWTYP_REV;AWORG_REV;AWREF_REV;AWITEM_REV;SUBTA_REV;XSETTLING;XSETTLED;PREC_AWTYP;PREC_AWSYS;PREC_AWORG;PREC_AWREF;PREC_AWITEM;PREC_SUBTA;PREC_AWMULT;PREC_BUKRS;PREC_GJAHR;PREC_BELNR;PREC_DOCLN;XSECONDARY;CLOSING_RUN_ID;ORGL_CHANGE;SRC_AWTYP;SRC_AWSYS;SRC_AWORG;SRC_AWREF;SRC_AWITEM;SRC_AWSUBIT;XCOMMITMENT;OBS_REASON;RTCUR;RWCUR;RHCUR;RKCUR;RFCCUR;ROCUR;RVCUR;RBCUR;RCCUR;RDCUR;RECUR;RFCUR;RGCUR;RCO_OCUR;RGM_OCUR;RUNIT;RVUNIT;RRUNIT;RMSL_TYPE;RIUNIT;QUNIT1;QUNIT2;QUNIT3;CO_MEINH;RACCT;RCNTR;PRCTR;RFAREA;RBUSA;KOKRS;SEGMENT;SCNTR;PPRCTR;SFAREA;SBUSA;RASSC;PSEGMENT;TSL;WSL;WSL2;WSL3;HSL;KSL;FCSL;OSL;VSL;BSL;CSL;DSL;ESL;FSL;GSL;KFSL;KFSL2;KFSL3;PSL;PSL2;PSL3;PFSL;PFSL2;PFSL3;CO_OSL;GM_OSL;HSLALT;KSLALT;OSLALT;VSLALT;BSLALT;CSLALT;DSLALT;ESLALT;FSLALT;GSLALT;HSLEXT;KSLEXT;OSLEXT;VSLEXT;BSLEXT;CSLEXT;DSLEXT;ESLEXT;FSLEXT;GSLEXT;HVKWRT;MSL;MFSL;VMSL;VMFSL;RMSL;QUANT1;QUANT2;QUANT3;CO_MEGBTR;CO_MEFBTR;HSALK3;KSALK3;OSALK3;VSALK3;HSALKV;KSALKV;OSALKV;VSALKV;HPVPRS;KPVPRS;OPVPRS;VPVPRS;HSTPRS;KSTPRS;OSTPRS;VSTPRS;HVKSAL;LBKUM;DRCRK;POPER;PERIV;FISCYEARPER;BUDAT;BLDAT;BLART;BUZEI;ZUONR;BSCHL;BSTAT;LINETYPE;KTOSL;SLALITTYPE;XSPLITMOD;USNAM;TIMESTAMP;EPRCTR;RHOART;GLACCOUNT_TYPE;KTOPL;LOKKT;KTOP2;RBUNIT;RBUPTR;RCOMP;RITCLG;RITEM;SITYP;SUBIT;REBZG;REBZJ;REBZZ;REBZT;RBEST;EBELN_LOGSYS;EBELN;EBELP;ZEKKN;SGTXT;KDAUF;KDPOS;MATNR;WERKS;LIFNR;KUNNR;FBUDA;PEROP_BEG;PEROP_END;COCO_NUM;WWERT;PRCTR_DRVTN_SOURCE_TYPE;KOART;UMSKZ;TAX_COUNTRY;MWSKZ;HBKID;HKTID;VALUT;XOPVW;AUGDT;AUGBL;AUGGJ;AFABE;ANLN1;ANLN2;BZDAT;ANBWA;MOVCAT;DEPR_PERIOD;ANLGR;ANLGR2;SETTLEMENT_RULE;ANLKL;KTOGR;PANL1;PANL2;ANLN2_PN;BWASL_PN;BZDAT_PN;UBZDT_PN;XVABG_PN;ANBTR_PN;PROZS_PN;XMANPROPVAL_PN;KALNR;VPRSV;MLAST;KZBWS;XOBEW;SOBKZ;VTSTAMP;MAT_KDAUF;MAT_KDPOS;MAT_PSPNR;MAT_PS_POSID;MAT_LIFNR;BWTAR;BWKEY;HPEINH;KPEINH;OPEINH;VPEINH;MLPTYP;MLCATEG;QSBVALT;QSPROCESS;PERART;MLPOSNR;INV_MOV_CATEG;BUKRS_SENDER;RACCT_SENDER;ACCAS_SENDER;ACCASTY_SENDER;OBJNR;HRKFT;HKGRP;PAROB1;PAROBSRC;USPOB;CO_BELKZ;CO_BEKNZ;BELTP;MUVFLG;GKONT;GKOAR;ERLKZ;PERNR;PAOBJNR;XPAOBJNR_CO_REL;SCOPE;LOGSYSO;PBUKRS;PSCOPE;LOGSYSP;BWSTRAT;OBJNR_HK;AUFNR_ORG;UKOSTL;ULSTAR;UPRZNR;UPRCTR;UMATNR;VARC_UACCT;ACCAS;ACCASTY;LSTAR;AUFNR;AUTYP;PS_PSP_PNR;PS_POSID;PS_PRJ_PNR;PS_PSPID;NPLNR;NPLNR_VORGN;PRZNR;KSTRG;BEMOT;RSRCE;QMNUM;SERVICE_DOC_TYPE;SERVICE_DOC_ID;SERVICE_DOC_ITEM_ID;SERVICE_CONTRACT_TYPE;SERVICE_CONTRACT_ID;SERVICE_CONTRACT_ITEM_ID;SOLUTION_ORDER_ID;SOLUTION_ORDER_ITEM_ID;VTKEY;VTPOS;RA_CONTRACT_ID;RA_POB_ID;ERKRS;PACCAS;PACCASTY;PLSTAR;PAUFNR;PAUTYP;PPS_PSP_PNR;PPS_POSID;PPS_PRJ_PNR;PPS_PSPID;PKDAUF;PKDPOS;PPAOBJNR;PNPLNR;PNPLNR_VORGN;PPRZNR;PKSTRG;PSERVICE_DOC_TYPE;PSERVICE_DOC_ID;PSERVICE_DOC_ITEM_ID;CO_ACCASTY_N1;CO_ACCASTY_N2;CO_ACCASTY_N3;CO_ZLENR;CO_BELNR;CO_BUZEI;CO_BUZEI1;CO_BUZEI2;CO_BUZEI5;CO_BUZEI6;CO_BUZEI7;CO_REFBZ;CO_REFBZ1;CO_REFBZ2;CO_REFBZ5;CO_REFBZ6;CO_REFBZ7;OVERTIMECAT;WORK_ITEM_ID;ARBID;VORNR;AUFPS;UVORN;EQUNR;TPLNR;ISTRU;ILART;PLKNZ;ARTPR;PRIOK;MAUFNR;MATKL_MM;PAUFPS;PLANNED_PARTS_WORK;FKART;VKORG;VTWEG;SPART;MATNR_COPA;MATKL;KDGRP;LAND1;BRSCH;BZIRK;KUNRE;KUNWE;KONZS;ACDOC_COPA_EEW_DUMMY_PA;VKBUR_PA;VKGRP_PA;OIFPBL_PA;OIFWE_PA;KUNRG_PA;VRTNR_PA;WWMOT_PA;BRAN1_PA;WWKOK_PA;WWLBR_PA;WWLBV_PA;WWLCL_PA;WWLCW_PA;WWLGC_PA;WWLIF_PA;WWLOB_PA;WWLOF_PA;WWLOS_PA;WWLP1_PA;WWLP2_PA;WWLSC_PA;WWLST_PA;WWLTY_PA;WWREB_PA;KVGR1_PA;MVGR2_PA;WWUSG_PA;WWCUC_PA;WWPRO_PA;KMLAND_PA;REGIO_PA;WWRZI_PA;WWRZN_PA;WWRZX_PA;WWPH1_PA;WWPH2_PA;WWPH3_PA;WWPH4_PA;WWPH5_PA;KMHI01_PA;OIDRC_PA;WWBUN_PA;WWO01_PA;WWO02_PA;WWO04_PA;WWO05_PA;WWO06_PA;WWO07_PA;WWO08_PA;WWO09_PA;WWO10_PA;DUMMY_MRKT_SGMNT_EEW_PS;RE_BUKRS;RE_ACCOUNT;FIKRS;FIPEX;FISTL;MEASURE;RFUND;RGRANT_NBR;RBUDGET_PD;SFUND;SGRANT_NBR;SBUDGET_PD;BDGT_ACCOUNT;BDGT_ACCOUNT_COCODE;BDGT_CNSMPN_DATE;BDGT_CNSMPN_PERIOD;BDGT_CNSMPN_YEAR;BDGT_RELEVANT;BDGT_CNSMPN_TYPE;BDGT_CNSMPN_AMOUNT_TYPE;RSPONSORED_PROG;RSPONSORED_CLASS;RBDGT_VLDTY_NBR;KBLNR;KBLPOS;VNAME;EGRUP;RECID;VPTNR;BTYPE;ETYPE;PRODPER;BILLM;POM;CBRUNID;JVACTIVITY;PVNAME;PEGRUP;S_RECIND;CBRACCT;CBOBJNR;SWENR;SGENR;SGRNR;SMENR;RECNNR;SNKSL;SEMPSL;DABRZ;PSWENR;PSGENR;PSGRNR;PSMENR;PRECNNR;PSNKSL;PSEMPSL;PDABRZ;ACROBJTYPE;ACRLOGSYS;ACROBJ_ID;ACRSOBJ_ID;ACRITMTYPE;ACRREFOBJ_ID;ACRVALDAT;VALOBJTYPE;VALOBJ_ID;VALSOBJ_ID;NETDT;RISK_CLASS;ACDOC_EEW_DUMMY;ZZ1_ICNR_JEI;ZZKKBER;ZZUSPHASE;ZZPRJPHASE;ZZICNR;ZZSTAGE;DUMMY_INCL_EEW_COBL;OIHANTYP;OITAXGRP;OIEXGNUM;OIEXGTYP;OITAXQT;OIUOMQT;OITAXVAL;OIFULTAX;OITXVAL0;OITXVAL1;OITXVAL2;OITXVAL3;OITXVAL4;OITXVAL5;OITXVAL6;FUP_ACTION;SDM_VERSION;MIG_SOURCE;MIG_DOCLN;_DATAAGING
"010";"HO";"1O01";"2024";"9100919766";"000011";"2024";"";"0";"";"SD00";"";"SD00";"SD00";"000";"VBRK";"";"";"9100919766";"000001";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"00000000000000000000000000000000";"";"0000";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"000000";"000000";"";"";"EUR";"EUR";"EUR";"EUR";"EUR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4460102179";"";"0000103300";"";"";"K001";"1000000000";"";"";"";"";"";"";"42.42-";"42.42-";"0.00 ";"0.00 ";"42.42-";"42.42-";"42.42-";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"H";"011";"K4";"2024011";"20241130";"20241130";"RS";"010";"20241130";"50";"";"01000";"";"00000";"";"BATCHRET_MOL";"20241201061600 ";"";"35";"X";"OMVG";"0000261012";"OMVO";"";"";"";"";"";"";"";"";"0000";"000";"";"000";"";"";"00000";"00";"";"";"000000";"000000000045000000";"O759";"";"";"20241130";"00000000";"00000000";"";"20241130";"";"S";"";"";"A4";"";"";"20241201";"";"00000000";"";"0000";"00";"";"";"00000000";"";"";"000";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"";"0.00 ";"0.00 ";"";"000000000000";"";"";"";"";"";"0.0000000 ";"";"000000";"00000000";"";"";"";"";"0 ";"0 ";"0 ";"0 ";"";"";"000000000000";"000000000000";"";"000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"4111130271";"S";"";"00000000";"0000000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"02";"00000000";"";"00000000";"";"";"";"";"";"";"";"";"";"";"000000";"";"";"000000";"";"000000";"";"000000";"";"";"";"";"";"";"";"00";"00000000";"";"00000000";"";"";"000000";"0000000000";"";"";"";"";"";"";"000000";"";"";"";"000";"";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"";"";"00000000";"";"0000";"";"";"";"";"";"";"";"";"";"";"0000";"";"ZDS1";"O110";"20";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"00000000";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"000";"0000";"";"";"";"";"";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"00000000";"0.0000000 ";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"00000000";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"O1";"O2";"";"";"0.000 ";"";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"";"05";"";"";"00000000"
"010";"HO";"1O01";"2024";"0603035485";"000005";"2024";"";"0";"";"RFBU";"";"RFBU";"RFBU";"000";"BKPF";"";"1O012024";"0603035485";"000005";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"00000000000000000000000000000000";"";"0000";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"000000";"000000";"";"";"EUR";"EUR";"EUR";"EUR";"EUR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4427101000";"";"0000103480";"";"";"K001";"1000000000";"";"";"";"";"";"";"39.44-";"39.44-";"0.00 ";"0.00 ";"39.44-";"39.44-";"39.44-";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"H";"010";"K4";"2024010";"20241031";"20241031";"D3";"005";"20241031";"50";"";"05100";"MWS";"00000";"X";"XMORGANDJ";"20241104122150 ";"";"35";"X";"OMVG";"0000260000";"OMVO";"";"";"";"";"";"";"";"";"0000";"000";"";"000";"";"";"00000";"00";"";"";"000000";"";"";"";"";"00000000";"00000000";"00000000";"";"20241031";"";"S";"";"";"A4";"";"";"00000000";"";"00000000";"";"0000";"00";"";"";"00000000";"";"";"000";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"";"0.00 ";"0.00 ";"";"000000000000";"";"";"";"";"";"0.0000000 ";"";"000000";"00000000";"";"";"";"";"0 ";"0 ";"0 ";"0 ";"";"";"000000000000";"000000000000";"";"000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0009710058";"D";"";"00000000";"0000000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00";"00000000";"";"00000000";"";"";"";"";"";"";"";"";"";"";"000000";"";"";"000000";"";"000000";"";"000000";"";"";"";"";"";"";"";"00";"00000000";"";"00000000";"";"";"000000";"0000000000";"";"";"";"";"";"";"000000";"";"";"";"000";"";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"";"";"00000000";"";"0000";"";"";"";"";"";"";"";"";"";"";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"00000000";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"000";"0000";"";"";"";"";"";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"00000000";"0.0000000 ";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"00000000";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.000 ";"";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"";"05";"";"";"00000000"
"010";"HO";"1O01";"2024";"9100919981";"000018";"2024";"";"0";"";"SD00";"";"SD00";"SD00";"000";"VBRK";"";"";"9100919981";"000001";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"00000000000000000000000000000000";"";"0000";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"000000";"000000";"";"";"EUR";"EUR";"EUR";"EUR";"EUR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4460102190";"";"0000103350";"";"";"K001";"1000000000";"";"";"";"";"";"";"28.19-";"28.19-";"0.00 ";"0.00 ";"28.19-";"28.19-";"28.19-";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"H";"012";"K4";"2024012";"20241202";"20241202";"RD";"017";"20241202";"50";"";"01000";"";"00000";"";"BATCHRET_MOL";"20241203061536 ";"";"35";"X";"OMVG";"0000261013";"OMVO";"";"";"";"";"";"";"";"";"0000";"000";"";"000";"";"";"00000";"00";"";"";"000000";"000000000043900000";"O602";"";"";"20241202";"00000000";"00000000";"";"20241202";"";"S";"";"";"A4";"";"";"20241203";"";"00000000";"";"0000";"00";"";"";"00000000";"";"";"000";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"";"0.00 ";"0.00 ";"";"000000000000";"";"";"";"";"";"0.0000000 ";"";"000000";"00000000";"";"";"";"";"0 ";"0 ";"0 ";"0 ";"";"";"000000000000";"000000000000";"";"000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"4111130170";"S";"";"00000000";"0000000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"02";"00000000";"";"00000000";"";"";"";"";"";"";"";"";"";"";"000000";"";"";"000000";"";"000000";"";"000000";"";"";"";"";"";"";"";"00";"00000000";"";"00000000";"";"";"000000";"0000000000";"";"";"";"";"";"";"000000";"";"";"";"000";"";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"";"";"00000000";"";"0000";"";"";"";"";"";"";"";"";"";"";"0000";"";"ZDS1";"O110";"23";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"00000000";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"000";"0000";"";"";"";"";"";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"00000000";"0.0000000 ";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"00000000";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"O1";"O1";"";"";"0.000 ";"";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"";"05";"";"";"00000000"
"010";"HO";"1O01";"2024";"9100915104";"000024";"2024";"";"0";"";"SD00";"";"SD00";"SD00";"000";"VBRK";"";"";"9100915104";"000002";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"00000000000000000000000000000000";"";"0000";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"000000";"000000";"";"";"EUR";"EUR";"EUR";"EUR";"EUR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4460102190";"";"0000103350";"";"";"K001";"1000000000";"";"";"";"";"";"";"30.59-";"30.59-";"0.00 ";"0.00 ";"30.59-";"30.59-";"30.59-";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"H";"010";"K4";"2024010";"20241020";"20241020";"RD";"023";"20241020";"50";"";"01000";"";"00000";"";"BATCHRET_MOL";"20241021101450 ";"";"35";"X";"OMVG";"0000261013";"OMVO";"";"";"";"";"";"";"";"";"0000";"000";"";"000";"";"";"00000";"00";"";"";"000000";"000000000045000000";"O602";"";"";"20241020";"00000000";"00000000";"";"20241020";"";"S";"";"";"A4";"";"";"20241021";"";"00000000";"";"0000";"00";"";"";"00000000";"";"";"000";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"";"0.00 ";"0.00 ";"";"000000000000";"";"";"";"";"";"0.0000000 ";"";"000000";"00000000";"";"";"";"";"0 ";"0 ";"0 ";"0 ";"";"";"000000000000";"000000000000";"";"000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"4111130170";"S";"";"00000000";"0000000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"02";"00000000";"";"00000000";"";"";"";"";"";"";"";"";"";"";"000000";"";"";"000000";"";"000000";"";"000000";"";"";"";"";"";"";"";"00";"00000000";"";"00000000";"";"";"000000";"0000000000";"";"";"";"";"";"";"000000";"";"";"";"000";"";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"";"";"00000000";"";"0000";"";"";"";"";"";"";"";"";"";"";"0000";"";"ZDS1";"O110";"23";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"00000000";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"000";"0000";"";"";"";"";"";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"00000000";"0.0000000 ";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"00000000";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"O1";"O2";"";"";"0.000 ";"";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"";"05";"";"";"00000000"
"010";"HO";"1O01";"2024";"0603034210";"000004";"2024";"";"0";"";"RFBU";"";"RFBU";"RFBU";"000";"BKPF";"";"1O012024";"0603034210";"000004";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"";"";"";"";"";"";"000000";"000000";"00000000000000000000000000000000";"";"0000";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"000000";"000000";"";"";"EUR";"EUR";"EUR";"EUR";"EUR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4427101000";"";"0000103480";"";"";"K001";"1000000000";"";"";"";"";"";"";"57.64-";"57.64-";"0.00 ";"0.00 ";"57.64-";"57.64-";"57.64-";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.000 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.000 ";"H";"009";"K4";"2024009";"20240930";"20240930";"D3";"004";"20240930";"50";"";"05100";"MWS";"00000";"X";"KATJA5";"20241001102231 ";"";"35";"X";"OMVG";"0000260000";"OMVO";"";"";"";"";"";"";"";"";"0000";"000";"";"000";"";"";"00000";"00";"";"";"000000";"";"";"";"";"00000000";"00000000";"00000000";"";"20240930";"";"S";"";"";"A4";"";"";"00000000";"";"00000000";"";"0000";"00";"";"";"00000000";"";"";"000";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"";"0.00 ";"0.00 ";"";"000000000000";"";"";"";"";"";"0.0000000 ";"";"000000";"00000000";"";"";"";"";"0 ";"0 ";"0 ";"0 ";"";"";"000000000000";"000000000000";"";"000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0009705769";"D";"";"00000000";"0000000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00";"00000000";"";"00000000";"";"";"";"";"";"";"";"";"";"";"000000";"";"";"000000";"";"000000";"";"000000";"";"";"";"";"";"";"";"00";"00000000";"";"00000000";"";"";"000000";"0000000000";"";"";"";"";"";"";"000000";"";"";"";"000";"";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"000";"";"";"00000000";"";"0000";"";"";"";"";"";"";"";"";"";"";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"00000000";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"000";"0000";"";"";"";"";"";"";"";"000";"";"";"";"";"";"";"00000000";"00000000";"00000000";"0.0000000 ";"";"";"";"";"";"";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"";"00000000";"";"";"";"";"";"";"00000000";"";"";"";"00000000";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.000 ";"";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"0.00 ";"";"05";"";"";"00000000"
